name,address,phone,website,plus_code,photon_source,lat,lon,result_index,area,city,location_type,source_file,formatted_address,vicinity,place_id,rating,user_ratings_total,types,osm_display_name,osm_place_id
Greater Guwahati Tourist Taxi Associations,,091017 63950,,"5QJ2+CG Guwahati, Assam",photon.komoot.io,26.1806191,91.7510559,7,stands Fancy Bazaar,guwahati,taxi,results_taxi_stands_Fancy_Bazaar_Guwahati.json,,,,,,,,
Anwar taxi service,,,,"5QH3+M8 Guwahati, Assam",,26.1792275,91.7512716,8,stands Fancy Bazaar,guwahati,taxi,results_taxi_stands_Fancy_Bazaar_Guwahati.json,,,,,,,"Paltan Bazaar, G.S. Road, Islumpur, Paltan Bazar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",224161242.0
Pinki Tours & Travels,,093943 46753,pinkitoursandtravels.in,"RQ6Q+J3 Silchar, Assam",photon.komoot.io,24.810498573721024,92.7888317694884,8,stands Gandhibag Park area,silchar,taxi,results_taxi_stands_Gandhibag_Park_area_Silchar.json,,,,,,,,
Guwahati Car Rental-Taxi Service and Car Rental,,088221 61450,guwahaticab.in,"5Q86+X9 Guwahati, Assam",photon.komoot.io,26.169089458173623,91.76823940331585,1,stands Ganeshguri,guwahati,taxi,results_taxi_stands_Ganeshguri_Guwahati.json,,,,,,,,
Zotaxi Car Rent,,,,5Q5F+XXV,photon.komoot.io,26.1652848,91.7794293,5,stands Ganeshguri,guwahati,taxi,results_taxi_stands_Ganeshguri_Guwahati.json,,,,,,,,
Guwahati Taxi Service,,091017 61165,,"4QVF+2R Guwahati, Assam",photon.komoot.io,26.154512,91.7700322,6,stands Ganeshguri,guwahati,taxi,results_taxi_stands_Ganeshguri_Guwahati.json,,,,,,,,
Taxi service in guwahati.,,,,4QHH+JPW,photon.komoot.io,26.1764006,91.7569564,4,stands Hatigaon,guwahati,taxi,results_taxi_stands_Hatigaon_Guwahati.json,,,,,,,,
Mr.Ride,,,,"4Q9P+JG Hatigaon, Guwahati, Assam",photon.komoot.io,26.134571682339068,91.78904481549596,5,stands Hatigaon,guwahati,taxi,results_taxi_stands_Hatigaon_Guwahati.json,,,,,,,,
NORTH EAST TRAVEL & DESTINATION,,086380 54173,ruhitourandtravel.com,"4QHH+JQ Guwahati, Assam",,26.1764006,91.7569564,7,stands Hatigaon,guwahati,taxi,results_taxi_stands_Hatigaon_Guwahati.json,,,,,,,"Hatigaon sijubari Mazar, B. Baruah Road, Islumpur, Ulubari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",399742649.0
Abhijit Travel,,084720 45056,abhijittravels.com,"4QHH+58 Guwahati, Assam",,26.1764006,91.7569564,8,stands Hatigaon,guwahati,taxi,results_taxi_stands_Hatigaon_Guwahati.json,,,,,,,"Hatigaon sijubari Mazar, B. Baruah Road, Islumpur, Ulubari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",399742649.0
Cab Service,,075770 40048,,"4QXH+76 Guwahati, Assam",photon.komoot.io,26.154512,91.7700322,3,stands Kahilipara,guwahati,taxi,results_taxi_stands_Kahilipara_Guwahati.json,,,,,,,,
Krishnaguru Tours & Travels,,087499 86539,krishnagurutourstravels.com,"4QQF+HF Guwahati, Assam",photon.komoot.io,26.138924949568395,91.76997239346316,7,stands Kahilipara,guwahati,taxi,results_taxi_stands_Kahilipara_Guwahati.json,,,,,,,,
Happy car travel taxi service,,090820 68372,,"4QJ5+59 Guwahati, Assam",photon.komoot.io,26.128935882217156,91.75851419028574,8,stands Kahilipara,guwahati,taxi,results_taxi_stands_Kahilipara_Guwahati.json,,,,,,,,
Tourist,,097066 56147,,"5PMX+6X Guwahati, Assam",photon.komoot.io,26.1804599,91.7489366,5,stands Paltan Bazaar,guwahati,taxi,results_taxi_stands_Paltan_Bazaar_Guwahati.json,,,,,,,,
Raju Transport Services,,093650 79809,,"7F9X+RQ Barapujia, Assam",photon.komoot.io,26.23209985,92.51828565,4,stands Raha,nagaon,taxi,results_taxi_stands_Raha_Nagaon.json,,,,,,,,
Traveling,,070028 04543,,"8G24+9R Kapahera, Assam",photon.komoot.io,26.6074953,92.9299564,8,stands Raha,nagaon,taxi,results_taxi_stands_Raha_Nagaon.json,,,,,,,,
Harun Rasid,,097072 77782,,"9P54+67 Rupahi, Assam",photon.komoot.io,26.1753508,91.7371224,7,stands Rupohihat,nagaon,taxi,results_taxi_stands_Rupohihat_Nagaon.json,,,,,,,,
Taxi service,,,,"4RJ3+GQ Guwahati, Assam",photon.komoot.io,26.1311817,91.8079403,5,stands Six Mile,guwahati,taxi,results_taxi_stands_Six_Mile_Guwahati.json,,,,,,,,
Nextgen: Urbania and traveller Innova Dzire rental Best in Guwahati,,,nextgentour.in,"4RG7+V2 Guwahati, Assam",photon.komoot.io,26.1355999,91.8084328,6,stands Six Mile,guwahati,taxi,results_taxi_stands_Six_Mile_Guwahati.json,,,,,,,,
RATAN CAB SERVICE,,086381 47584,,"RQHX+MW Silchar, Assam",photon.komoot.io,24.8283093,92.7873196,5,stands Tarapur,silchar,taxi,results_taxi_stands_Tarapur_Silchar.json,,,,,,,,
Milon Das,,060031 20137,,"RQHQ+Q2 Silchar, Assam",,24.830302,92.7875689,6,stands Tarapur,silchar,taxi,results_taxi_stands_Tarapur_Silchar.json,,,,,,,"Bhasha Shahid, Tarapur, Silchar, Cachar, Assam, 788014, India",224184690.0
Taxi stand,,,,"RQGW+M3 Silchar, Assam",,24.8263191,92.7960335,7,stands Tarapur,silchar,taxi,results_taxi_stands_Tarapur_Silchar.json,,,,,,,"Park Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223880713.0
Shani Mandir,,,,RQ8V+HPV,photon.komoot.io,24.81613925841752,92.7924336258266,5,Ambicapatty,silchar,temples,results_temples_Ambicapatty_Silchar.json,,,,,,,,
Doul Mandir (Bordua),,,,"CG4V+FW Batadraba Saruhisa, Assam",photon.komoot.io,26.4145618,92.5511276,2,Bordowa,nagaon,temples,results_temples_Bordowa_Nagaon.json,,,,,,,,
Navagraha Temple,,,,"5QR8+96 Guwahati, Assam",photon.komoot.io,26.191523088067854,91.7675063409861,2,Chandmari,guwahati,temples,results_temples_Chandmari_Guwahati.json,,,,,,,,
ISKCON Guwahati,,093657 71206,iskconguwahati.com,"5QG5+QQ Guwahati, Assam",photon.komoot.io,26.17440009544765,91.76759398921246,3,Chandmari,guwahati,temples,results_temples_Chandmari_Guwahati.json,,,,,,,,
Dhing Shilpinagar Kali Mandir,,,,"FF4H+8V Dhing, Assam",,26.4582273,92.4819173,3,Dhing,nagaon,temples,results_temples_Dhing_Nagaon.json,,,,,,,"Dhing, Nagaon, Assam, 782123, India",223870026.0
Oil Market Peepal Tal Mandir,,,,984C+4W9,photon.komoot.io,27.3515144,95.3212398,3,Duliajan,dibrugarh,temples,results_temples_Duliajan_Dibrugarh.json,,,,,,,,
Hanuman Mandir Fancy Bazar Guwahati,,,,5PJP+5QV,photon.komoot.io,26.1755052,91.734023,2,Fancy Bazaar,guwahati,temples,results_temples_Fancy_Bazaar_Guwahati.json,,,,,,,,
Fancy bazar Kali Mandir,,060024 67897,,5PHQ+9WV,photon.komoot.io,26.1786131509092,91.73439906998487,3,Fancy Bazaar,guwahati,temples,results_temples_Fancy_Bazaar_Guwahati.json,,,,,,,,
Shri Digambar Jain Temple,,095122 51666,,5PHR+XC6,photon.komoot.io,26.1817549,91.7406799,6,Fancy Bazaar,guwahati,temples,results_temples_Fancy_Bazaar_Guwahati.json,,,,,,,,
Jagannath Temple,,,,"RQVH+R9 Silchar, Assam",photon.komoot.io,24.819358,92.795703,2,Gandhibag Park area,silchar,temples,results_temples_Gandhibag_Park_area_Silchar.json,,,,,,,,
Shiv Mandir Kachari Basti Ganeshguri,,,,"4QXM+X5 Guwahati, Assam",photon.komoot.io,26.1815474,91.7619396,3,Ganeshguri,guwahati,temples,results_temples_Ganeshguri_Guwahati.json,,,,,,,,
Purbanchal Shree Ayyappa Mandir,,080119 32233,,5Q3M+HR8,photon.komoot.io,26.1535209,91.7841006,6,Ganeshguri,guwahati,temples,results_temples_Ganeshguri_Guwahati.json,,,,,,,,
Dakhingaon Sri Krishna Mandir,,098591 84731,,"4QH5+PJ Guwahati, Assam",photon.komoot.io,26.128935882217156,91.75851419028574,2,Kahilipara,guwahati,temples,results_temples_Kahilipara_Guwahati.json,,,,,,,,
Trishuldhari Shiva Temple,,,,JX93+M4P,photon.komoot.io,26.6074953,92.9299564,6,Kaliabor,nagaon,temples,results_temples_Kaliabor_Nagaon.json,,,,,,,,
Chakitup Kali Mandir,,,,8MPP+PP7,photon.komoot.io,26.3363034,92.6867076,8,Kaliabor,nagaon,temples,results_temples_Kaliabor_Nagaon.json,,,,,,,,
Nepali Mandir,,,,"5QH2+95 Guwahati, Assam",photon.komoot.io,26.1792272,91.7515495,1,Paltan Bazaar,guwahati,temples,results_temples_Paltan_Bazaar_Guwahati.json,,,,,,,,
Paltan Bazar Namghar Srimanta Sankar Kristi Bikash Samiti,,,,"5QJ3+55 Guwahati, Assam",photon.komoot.io,26.1823701,91.7501234,6,Paltan Bazaar,guwahati,temples,results_temples_Paltan_Bazaar_Guwahati.json,,,,,,,,
Panbazaar Shiv Mandir,,,,5PPV+5R7,photon.komoot.io,26.1856990811369,91.74432530319515,2,Pan Bazaar,guwahati,temples,results_temples_Pan_Bazaar_Guwahati.json,,,,,,,,
Umananda Temple,,,atemuser.com,"5PWV+JX Guwahati, Assam",photon.komoot.io,26.19648555,91.74499488423024,6,Pan Bazaar,guwahati,temples,results_temples_Pan_Bazaar_Guwahati.json,,,,,,,,
Brihattar Six Mile Shiv Mandir,,,,4RJ5+X89,photon.komoot.io,26.137239850188497,91.80990390996452,4,Six Mile,guwahati,temples,results_temples_Six_Mile_Guwahati.json,,,,,,,,
Tangara Satra,,,,4RH3+JGR,photon.komoot.io,26.14725255,91.81362718240864,5,Six Mile,guwahati,temples,results_temples_Six_Mile_Guwahati.json,,,,,,,,
Shree Shree Hari Har Mandir,,,,4RJ3+952,photon.komoot.io,26.14725255,91.81362718240864,6,Six Mile,guwahati,temples,results_temples_Six_Mile_Guwahati.json,,,,,,,,
Sree Sree Madan Mohon Bigraho O Sree Sree Shiv Linga Bigraho Mandir,,,,"RQHR+Q9 Silchar, Assam",,24.8283977,92.7911996,4,Srikona Bara Bazaar,silchar,temples,results_temples_Srikona_Bara_Bazaar_Silchar.json,,,,,,,"TV Station Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223702317.0
Shiva Mandir,,,,"5QH2+95 Guwahati, Assam",photon.komoot.io,26.1792272,91.7515495,4,Ulubari,guwahati,temples,results_temples_Ulubari_Guwahati.json,,,,,,,,
Sankat Mochan Hanuman Mandir UZANBAZAR,,,,"5QW5+RM Guwahati, Assam",photon.komoot.io,26.19187435,91.7556458,5,Uzan Bazaar,guwahati,temples,results_temples_Uzan_Bazaar_Guwahati.json,,,,,,,,
Sunset View Beltoli,,,,4PPQ+5RR,photon.komoot.io,26.1270411,91.7488645,2,attractions Beltola,guwahati,tourist,results_tourist_attractions_Beltola_Guwahati.json,,,,,,,,
Alakananda View Point,,0361 254 7102,,5Q3F+W9P,photon.komoot.io,26.1652848,91.7794293,6,attractions Beltola,guwahati,tourist,results_tourist_attractions_Beltola_Guwahati.json,,,,,,,,
Brahmaputra Ghat,,,,5PQR+57M,photon.komoot.io,26.1799322,91.7362163,6,attractions Chandmari,guwahati,tourist,results_tourist_attractions_Chandmari_Guwahati.json,,,,,,,,
Zubeen clock tower,,,,8MXM+5GX,photon.komoot.io,26.3514459,92.6750092,4,attractions Dhing,nagaon,tourist,results_tourist_attractions_Dhing_Nagaon.json,,,,,,,,
Duliajan Selfie Point,,,,984P+R85,photon.komoot.io,27.35927345,95.32383063180812,1,attractions Duliajan,dibrugarh,tourist,results_tourist_attractions_Duliajan_Dibrugarh.json,,,,,,,,
Tourist Trevels Guwahati,,,,"5PMR+65 Guwahati, Assam",photon.komoot.io,26.1815757,91.7404656,4,attractions Fancy Bazaar,guwahati,tourist,results_tourist_attractions_Fancy_Bazaar_Guwahati.json,,,,,,,,
JM APARTMENT,,,,"HW5P+22 Jayantipur, Kuwaritol, Assam",photon.komoot.io,26.545885146696385,92.9245628203111,3,attractions Kaliabor,nagaon,tourist,results_tourist_attractions_Kaliabor_Nagaon.json,,,,,,,,
Travel mama,,091017 58466,,"HW5P+23 Jayantipur, Kuwaritol, Assam",photon.komoot.io,26.545885146696385,92.9245628203111,6,attractions Kaliabor,nagaon,tourist,results_tourist_attractions_Kaliabor_Nagaon.json,,,,,,,,
Khalem-Phoi Sonaighat Resort cum Picnic Place,,,,8MXM+6G3,photon.komoot.io,26.3514459,92.6750092,5,attractions Rupohihat,nagaon,tourist,results_tourist_attractions_Rupohihat_Nagaon.json,,,,,,,,
Nazirpatty Point,,,,RRF2+J6M,photon.komoot.io,24.82341580978945,92.79985586657236,6,attractions Tarapur,silchar,tourist,results_tourist_attractions_Tarapur_Silchar.json,,,,,,,,
"Office of The District Elementary Education Officer, Cachar",,094353 09950,,RQGR+XJC,photon.komoot.io,24.819358,92.795703,2,points Ambicapatty,silchar,traffic,results_traffic_points_Ambicapatty_Silchar.json,,,,,,,,
Silchar Town,,,,QQRX+RPH,photon.komoot.io,24.7900403,92.7933525,3,points Ambicapatty,silchar,traffic,results_traffic_points_Ambicapatty_Silchar.json,,,,,,,,
The Traffic Jam By Darjeeling Momo,,090851 44810,sites.google.com,"4Q9X+F8 Guwahati, Assam",photon.komoot.io,26.1089145,91.8100154,3,points Beltola,guwahati,traffic,results_traffic_points_Beltola_Guwahati.json,,,,,,,,
"Sreenagar Traffic point, GS road , Dispur P.O.",,,,5Q5G+88X,photon.komoot.io,26.1551026,91.78227004033737,1,points Ganeshguri,guwahati,traffic,results_traffic_points_Ganeshguri_Guwahati.json,,,,,,,,
Office of Traffic Police Guwahati,,,,5PMR+W97,photon.komoot.io,26.1823701,91.7501234,2,points Paltan Bazaar,guwahati,traffic,results_traffic_points_Paltan_Bazaar_Guwahati.json,,,,,,,,
Fancy Bazaar Traffic Point,,,,"5PJR+Q6 Guwahati, Assam",photon.komoot.io,26.1817549,91.7406799,2,points Pan Bazaar,guwahati,traffic,results_traffic_points_Pan_Bazaar_Guwahati.json,,,,,,,,
Voyage Tours and Travels,,084867 22785,,"4RQ4+78 Guwahati, Assam",photon.komoot.io,26.124568,91.7855427,8,points Six Mile,guwahati,traffic,results_traffic_points_Six_Mile_Guwahati.json,,,,,,,,
Capital pointPartha Dey,,096785 64365,,"RRJ2+P5 Silchar, Assam",,24.8314406,92.8007162,4,points Tarapur,silchar,traffic,results_traffic_points_Tarapur_Silchar.json,,,,,,,"Capital Point, NH53, Tarapur, Silchar, Cachar, Assam, 788014, India",222000094.0
Belly View,,,,"5QV2+5Q Guwahati, Assam",photon.komoot.io,26.19187435,91.7556458,3,points Uzan Bazaar,guwahati,traffic,results_traffic_points_Uzan_Bazaar_Guwahati.json,,,,,,,,
Bike rantal in guwahati,,069137 25908,bikeranth.com,"5QFG+VP Guwahati, Assam",photon.komoot.io,26.1800228,91.7748601,2,points Zoo Road,guwahati,traffic,results_traffic_points_Zoo_Road_Guwahati.json,,,,,,,,
"Cloak room, Guwahati Railway Station",,,,"5PJW+WX Guwahati, Assam",photon.komoot.io,26.18077005,91.75634555,7,stations Fancy Bazaar,guwahati,train,results_train_stations_Fancy_Bazaar_Guwahati.json,,,,,,,,
Kamakhya Junction,,,nfr.indianrailways.gov.in,"5M4R+RR Guwahati, Assam",,26.1634597,91.6806078,7,stations Hatigaon,guwahati,train,results_train_stations_Hatigaon_Guwahati.json,,,,,,,"Pandu, Maligaon, Guwahati, Kamrup Metropolitan, Assam, 781012, India",224040950.0
Dibrugarh Town,,,nfr.indianrailways.gov.in,"FWH2+44 Dibrugarh, Assam",photon.komoot.io,27.440191713043856,94.91939977951589,6,stations Naharkatia,dibrugarh,train,results_train_stations_Naharkatia_Dibrugarh.json,,,,,,,,
Guwahati Railway Station Platform no. 3,,,,5PJX+RPP,photon.komoot.io,26.1914795,91.7519783,8,stations Pan Bazaar,guwahati,train,results_train_stations_Pan_Bazaar_Guwahati.json,,,,,,,,
Khanapara,,,,"4R9C+QW Guwahati, Assam",photon.komoot.io,26.172266468232824,91.72626999285433,8,stations Six Mile,guwahati,train,results_train_stations_Six_Mile_Guwahati.json,,,,,,,,
IGNOU Silchar,,03842 267 042,ignouadmission.samarth.edu.in,"RQCR+8V Silchar, Assam",photon.komoot.io,24.829588,92.797148,3,Ambicapatty,silchar,universities,results_universities_Ambicapatty_Silchar.json,,,,,,,,
Gauhati University,,,gauhati.ac.in,"5M37+J5 Guwahati, Assam",,26.1525065,91.6577309,4,Beltola,guwahati,universities,results_universities_Beltola_Guwahati.json,,,,,,,"Department of Geography,Gauhati University,Guwahati, Gopinath Bordoloi Nagar, NH17, Jalukbari, Maligaon, Guwahati, Kamrup Metropolitan, Assam, 781014, India",224413890.0
Nowgong Polytechnic,,03672 254 032,nowgongpolytechnic.ac.in,"9P44+MP Nagaon, Assam",photon.komoot.io,26.120970589667216,91.79419438158682,8,Bordowa,nagaon,universities,results_universities_Bordowa_Nagaon.json,,,,,,,,
"Mahapurusha Srimanta Sankardev University, Nagaon",,,mssv.co.in,"9HRJ+22 Kawaimari Pam, Assam",photon.komoot.io,26.1206485,91.4521694,3,Dhing,nagaon,universities,results_universities_Dhing_Nagaon.json,,,,,,,,
Dibrugarh University,,0373 237 0239,dibru.ac.in,"CVXX+Q4 Dibrugarh, Assam",,27.4844597,94.9019447,2,Duliajan,dibrugarh,universities,results_universities_Duliajan_Dibrugarh.json,,,,,,,"Dibrugarh, Dibrugarh East, Dibrugarh, Assam, 786001, India",223777870.0
Cotton University Centenary Gate,,,cottonuniversity.ac.in,5PQW+4XG,photon.komoot.io,26.1806191,91.7510559,7,Fancy Bazaar,guwahati,universities,results_universities_Fancy_Bazaar_Guwahati.json,,,,,,,,
Hatigaon,,,,4QFJ+9QR,photon.komoot.io,26.1764006,91.7569564,4,Hatigaon,guwahati,universities,results_universities_Hatigaon_Guwahati.json,,,,,,,,
"Krishna Kanta Handiqui State Open University, Cachar Collage Study Centre",,03842 234 026,kkhsou.in,RQJX+HMP,photon.komoot.io,24.8283093,92.7873196,5,Khaspur,silchar,universities,results_universities_Khaspur_Silchar.json,,,,,,,,
"Department of English,Cotton University",,098642 62797,english.cottonuniversity.ac.in,5PPW+QP8,photon.komoot.io,26.1823701,91.7501234,8,Paltan Bazaar,guwahati,universities,results_universities_Paltan_Bazaar_Guwahati.json,,,,,,,,
KKHSOU Study Centres,,0361 273 3327,,5PPW+XQJ,photon.komoot.io,26.18749495,91.74397664985524,5,Pan Bazaar,guwahati,universities,results_universities_Pan_Bazaar_Guwahati.json,,,,,,,,
"Department of Physics, Cotton University",,,,5PQV+2J9,photon.komoot.io,26.1823701,91.7501234,7,Pan Bazaar,guwahati,universities,results_universities_Pan_Bazaar_Guwahati.json,,,,,,,,
Cotton University Entry Gate,,,,5PQV+7RV,photon.komoot.io,26.187897424030623,91.74459480730054,8,Pan Bazaar,guwahati,universities,results_universities_Pan_Bazaar_Guwahati.json,,,,,,,,
Scholars institute of Technology and Management,,070990 17450,sitmguwahati.ac.in,"3PRG+42 Guwahati, Assam",photon.komoot.io,26.1650742,91.7165467,8,Six Mile,guwahati,universities,results_universities_Six_Mile_Guwahati.json,,,,,,,,
"AK Chanda Law College, Silchar,Assam, India",,,,RQHR+JQG,photon.komoot.io,24.819358,92.795703,6,Srikona Bara Bazaar,silchar,universities,results_universities_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,
Krishna Kanta Handiqui State Open University,,098643 27750,,"5QHG+X7 Guwahati, Assam",,26.1806738,91.776365,6,Zoo Road,guwahati,universities,results_universities_Zoo_Road_Guwahati.json,,,,,,,"Gauhati Commerce College, Radha Gobinda Baruah Road, Zoo Rd Tiniali, Guwahati, Kamrup Metropolitan, Assam, 781003, India",224278504.0
"Kia Car Service- Meridiaan Kia, Nagaon",,,,"8MQ7+RQ Khutikatia, Assam",photon.komoot.io,26.3386126,92.6664406,5,service centers Bordowa,nagaon,vehicale,results_vehicale_service_centers_Bordowa_Nagaon.json,,,,,,,,
"NEXA (RD Motors, Nagaon, Haibargaon)",,080 6251 1927,nexaofatroad.com,"8MM6+9G Nagaon, Assam",photon.komoot.io,26.3564809,92.672848,8,service centers Bordowa,nagaon,vehicale,results_vehicale_service_centers_Bordowa_Nagaon.json,,,,,,,,
E Rickshaw Repairing Centre,,080996 02902,,"CF6J+VW Baruati, Assam",photon.komoot.io,26.4674,92.5418691,6,service centers Dhing,nagaon,vehicale,results_vehicale_service_centers_Dhing_Nagaon.json,,,,,,,,
"M.J.Motors, MAHINDRA SERVICE CENTRE",,060010 12549,,"88QC+G9 Duliajan, Assam",photon.komoot.io,27.3551951,95.3201401,2,service centers Duliajan,dibrugarh,vehicale,results_vehicale_service_centers_Duliajan_Dibrugarh.json,,,,,,,,
"Anjali auto, 3D alignment centre",,099544 46926,,"984P+72 Duliajan Oil Town, Duliajan, Assam",photon.komoot.io,27.35927345,95.32383063180812,8,service centers Duliajan,dibrugarh,vehicale,results_vehicale_service_centers_Duliajan_Dibrugarh.json,,,,,,,,
Prantosh,,,,5PJQ+M4C,photon.komoot.io,26.1799322,91.7362163,4,service centers Fancy Bazaar,guwahati,vehicale,results_vehicale_service_centers_Fancy_Bazaar_Guwahati.json,,,,,,,,
FRIENDS AUTO CENTRE,,094351 02393,indiamart.com,"5PHR+3F Guwahati, Assam",,26.1786132,91.7343991,6,service centers Fancy Bazaar,guwahati,vehicale,results_vehicale_service_centers_Fancy_Bazaar_Guwahati.json,,,,,,,"Assam Trunk Rd, Fancy Bazaar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",224429216.0
Sharma Maruti works,,094013 62541,,"QRX3+HM Silchar, Assam",photon.komoot.io,24.8109641,92.7974973,8,service centers Gandhibag Park area,silchar,vehicale,results_vehicale_service_centers_Gandhibag_Park_area_Silchar.json,,,,,,,,
Mahanta Servicing Centre,,088766 84516,,"8MM7+R7 Khutikatia, Assam",photon.komoot.io,26.3386126,92.6664406,5,service centers Haibargaon,nagaon,vehicale,results_vehicale_service_centers_Haibargaon_Nagaon.json,,,,,,,,
VehicleCare - ASSAM MOTORS,,093553 02514,vehiclecare.in,"4PQX+VR Guwahati, Assam",photon.komoot.io,26.121184071792555,91.74945102964166,3,service centers Kahilipara,guwahati,vehicale,results_vehicale_service_centers_Kahilipara_Guwahati.json,,,,,,,,
"Tata Motors Cars Service Centre - Axom Cars, Ganeshguri",,080 3724 0065,arenaofchandmari.com,"5Q5J+FM Guwahati, Assam",photon.komoot.io,26.1535209,91.7841006,6,service centers Kahilipara,guwahati,vehicale,results_vehicale_service_centers_Kahilipara_Guwahati.json,,,,,,,,
Baba Loknath Service Centre,,076360 50811,,"9P25+PP Dimoruguri, Assam",photon.komoot.io,26.3542443,92.6970396,6,service centers Kampur,nagaon,vehicale,results_vehicale_service_centers_Kampur_Nagaon.json,,,,,,,,
Car Service Centre In Guwahati,,083989 70970,,"5PFJ+QH Guwahati, Assam",photon.komoot.io,26.1716385,91.7292129,1,service centers Paltan Bazaar,guwahati,vehicale,results_vehicale_service_centers_Paltan_Bazaar_Guwahati.json,,,,,,,,
R.Automobile Service,,091015 03163,,"8MR8+3F Nagaon, Assam",photon.komoot.io,26.3386126,92.6664406,5,service centers Raha,nagaon,vehicale,results_vehicale_service_centers_Raha_Nagaon.json,,,,,,,,
Maruti Suzuki Service (Pallavi Motors),,08071 649 074,arenaofgsroad.com,4RH5+XVC,photon.komoot.io,26.12613755,91.80607796413034,5,service centers Six Mile,guwahati,vehicale,results_vehicale_service_centers_Six_Mile_Guwahati.json,,,,,,,,
SHRI SHRI BISWAKARMA MOTORS,,099540 53033,,"4RV6+6H Guwahati, Assam",photon.komoot.io,26.14725255,91.81362718240864,7,service centers Six Mile,guwahati,vehicale,results_vehicale_service_centers_Six_Mile_Guwahati.json,,,,,,,,
"GoMechanic - Car Service Center, Sarania Hills",,083989 70970,gomechanic.in,"5QG6+2Q Guwahati, Assam",photon.komoot.io,26.17440009544765,91.76759398921246,7,service centers Ulubari,guwahati,vehicale,results_vehicale_service_centers_Ulubari_Guwahati.json,,,,,,,,
